1.577930,10.000026,0.006312,1.571301
1.593553,10.000027,0.006374,1.571306
1.609176,10.000027,0.006437,1.571311
1.624800,10.000028,0.006499,1.571316
1.640423,10.000029,0.006562,1.571321
1.656046,10.000029,0.006624,1.571326
1.671669,10.000030,0.006686,1.571331
1.687292,10.000030,0.006749,1.571336
1.702915,10.000031,0.006811,1.571341
1.718538,10.000031,0.006874,1.571346
1.734161,10.000032,0.006936,1.571351
1.749785,10.000032,0.006999,1.571356
1.765408,10.000033,0.007061,1.571361
1.781031,10.000034,0.007124,1.571366
1.796654,10.000034,0.007186,1.571371
1.812277,10.000035,0.007249,1.571376
1.827900,10.000035,0.007311,1.571381
1.843523,10.000036,0.007374,1.571386
1.859147,10.000037,0.007436,1.571391
1.874770,10.000037,0.007499,1.571396
1.890393,10.000038,0.007561,1.571401
1.906016,10.000038,0.007624,1.571406
1.921639,10.000039,0.007686,1.571411
1.937262,10.000040,0.007749,1.571416
1.952885,10.000040,0.007811,1.571421
1.968509,10.000041,0.007874,1.571426
1.984132,10.000042,0.007936,1.571431
1.999755,10.000042,0.007999,1.571436
2.015378,10.000043,0.008061,1.571441
2.031001,10.000044,0.008124,1.571446
2.046624,10.000044,0.008186,1.571451
2.062248,10.000045,0.008249,1.571456
2.077871,10.000046,0.008311,1.571461
2.093494,10.000046,0.008374,1.571466
2.109117,10.000047,0.008436,1.571471
2.124740,10.000048,0.008499,1.571476
2.140363,10.000048,0.008561,1.571481
2.155987,10.000049,0.008624,1.571486
2.171610,10.000050,0.008686,1.571491
2.187233,10.000051,0.008749,1.571496
2.202856,10.000051,0.008811,1.571501
2.218479,10.000052,0.008874,1.571506
2.234103,10.000053,0.008936,1.571511
2.249726,10.000054,0.008999,1.571516
2.265349,10.000054,0.009061,1.571521
2.280972,10.000055,0.009124,1.571526
2.296595,10.000056,0.009186,1.571531
2.312219,10.000057,0.009249,1.571536
2.327842,10.000057,0.009311,1.571541
2.343465,10.000058,0.009374,1.571546
2.359088,10.000059,0.009436,1.571551
2.374711,10.000060,0.009499,1.571556
2.390335,10.000060,0.009561,1.571561
2.405958,10.000061,0.009624,1.571566
2.421581,10.000062,0.009686,1.571571
2.437204,10.000063,0.009749,1.571576
2.452827,10.000064,0.009811,1.571581
2.468451,10.000064,0.009874,1.571586
2.484074,10.000065,0.009936,1.571591
2.499697,10.000066,0.009999,1.571596
2.515320,10.000067,0.010061,1.571601
2.530944,10.000068,0.010123,1.571606
2.546567,10.000069,0.010186,1.571611
2.562190,10.000069,0.010248,1.571616
2.577813,10.000070,0.010311,1.571621
2.593437,10.000071,0.010373,1.571626
2.609060,10.000072,0.010436,1.571631
2.624683,10.000073,0.010498,1.571636
2.640306,10.000074,0.010561,1.571641
2.655929,10.000075,0.010623,1.571646
2.671553,10.000075,0.010686,1.571651
2.687176,10.000076,0.010748,1.571656
2.702799,10.000077,0.010811,1.571661
2.718423,10.000078,0.010873,1.571666
2.734046,10.000079,0.010936,1.571671
2.749669,10.000080,0.010998,1.571676
2.765292,10.000081,0.011061,1.571681
2.780916,10.000082,0.011123,1.571686
2.796539,10.000083,0.011186,1.571691
2.812162,10.000084,0.011248,1.571696
2.827785,10.000084,0.011311,1.571701
2.843409,10.000085,0.011373,1.571706
2.859032,10.000086,0.011436,1.571711
2.874655,10.000087,0.011498,1.571716
2.890279,10.000088,0.011561,1.571721
2.905902,10.000089,0.011623,1.571726
2.921525,10.000090,0.011686,1.571731
2.937148,10.000091,0.011748,1.571736
2.952772,10.000092,0.011811,1.571741
2.968395,10.000093,0.011873,1.571746
2.984018,10.000094,0.011936,1.571751
2.999642,10.000095,0.011998,1.571756
3.015265,10.000096,0.012061,1.571761
3.030888,10.000097,0.012123,1.571766
3.046512,10.000098,0.012186,1.571771
3.062135,10.000099,0.012248,1.571776
3.077758,10.000100,0.012311,1.571781
3.093381,10.000101,0.012373,1.571786
3.109005,10.000102,0.012436,1.571791
3.124628,10.000103,0.012498,1.571796
3.140251,10.000104,0.012561,1.571801
3.155875,10.000105,0.012623,1.571806
3.171498,10.000106,0.012686,1.571811
3.187121,10.000107,0.012748,1.571816
3.202745,10.000108,0.012811,1.571821
3.218368,10.000109,0.012873,1.571826
3.233991,10.000110,0.012936,1.571831
3.249615,10.000111,0.012998,1.571836
3.265238,10.000113,0.013061,1.571841
3.280862,10.000114,0.013123,1.571846
3.296485,10.000115,0.013186,1.571851
3.312108,10.000116,0.013248,1.571856
3.327732,10.000117,0.013311,1.571861
3.343355,10.000118,0.013373,1.571866
3.358978,10.000119,0.013435,1.571871
3.374602,10.000120,0.013498,1.571876
3.390225,10.000121,0.013560,1.571881
3.405848,10.000122,0.013623,1.571886
3.421472,10.000124,0.013685,1.571891
3.437095,10.000125,0.013748,1.571896
3.452719,10.000126,0.013810,1.571901
3.468342,10.000127,0.013873,1.571906
3.483965,10.000128,0.013935,1.571911
3.499589,10.000129,0.013998,1.571916
3.515212,10.000130,0.014060,1.571921
3.530836,10.000132,0.014123,1.571926
3.546459,10.000133,0.014185,1.571931
3.562082,10.000134,0.014248,1.571936
3.577706,10.000135,0.014310,1.571941
3.593329,10.000136,0.014373,1.571946
3.608953,10.000137,0.014435,1.571951
3.624576,10.000139,0.014498,1.571956
3.640200,10.000140,0.014560,1.571961
3.655823,10.000141,0.014623,1.571966
3.671446,10.000142,0.014685,1.571971
3.687070,10.000143,0.014748,1.571976
3.702693,10.000145,0.014810,1.571981
3.718317,10.000146,0.014873,1.571986
3.733940,10.000147,0.014935,1.571991
3.749564,10.000148,0.014998,1.571996
3.765187,10.000150,0.015060,1.572001
3.780811,10.000151,0.015123,1.572006
3.796434,10.000152,0.015185,1.572011
3.812057,10.000153,0.015248,1.572016
3.827681,10.000155,0.015310,1.572021
3.843304,10.000156,0.015373,1.572026
3.858928,10.000157,0.015435,1.572031
3.874551,10.000158,0.015498,1.572036
3.890175,10.000160,0.015560,1.572041
3.905798,10.000161,0.015623,1.572046
3.921422,10.000162,0.015685,1.572051
3.937045,10.000163,0.015748,1.572056
3.952669,10.000165,0.015810,1.572061
3.968292,10.000166,0.015873,1.572066
3.983916,10.000167,0.015935,1.572071
3.999539,10.000169,0.015998,1.572076
4.015163,10.000170,0.016060,1.572081
4.030786,10.000171,0.016123,1.572086
4.046410,10.000173,0.016185,1.572091
4.062033,10.000174,0.016248,1.572096
4.077657,10.000175,0.016310,1.572101
4.093280,10.000177,0.016373,1.572106
4.108904,10.000178,0.016435,1.572111
4.124527,10.000179,0.016498,1.572116
4.140151,10.000181,0.016560,1.572121
4.155775,10.000182,0.016623,1.572126
4.171398,10.000183,0.016685,1.572131
4.187022,10.000185,0.016747,1.572136
4.202645,10.000186,0.016810,1.572141
4.218269,10.000188,0.016872,1.572146
4.233892,10.000189,0.016935,1.572151
4.249516,10.000190,0.016997,1.572156
4.265139,10.000192,0.017060,1.572161
4.280763,10.000193,0.017122,1.572166
4.296387,10.000195,0.017185,1.572171
4.312010,10.000196,0.017247,1.572176
4.327634,10.000197,0.017310,1.572181
4.343257,10.000199,0.017372,1.572186
4.358881,10.000200,0.017435,1.572191
4.374504,10.000202,0.017497,1.572196
4.390128,10.000203,0.017560,1.572201
4.405752,10.000205,0.017622,1.572206
4.421375,10.000206,0.017685,1.572211
4.436999,10.000208,0.017747,1.572216
4.452623,10.000209,0.017810,1.572221
4.468246,10.000210,0.017872,1.572226
4.483870,10.000212,0.017935,1.572231
4.499493,10.000213,0.017997,1.572236
4.515117,10.000215,0.018060,1.572241
4.530741,10.000216,0.018122,1.572246
4.546364,10.000218,0.018185,1.572251
4.561988,10.000219,0.018247,1.572256
4.577612,10.000221,0.018310,1.572261
4.593235,10.000222,0.018372,1.572266
4.608859,10.000224,0.018435,1.572271
4.624483,10.000225,0.018497,1.572276
4.640106,10.000227,0.018560,1.572281
4.655730,10.000228,0.018622,1.572286
4.671354,10.000230,0.018685,1.572291
4.686977,10.000232,0.018747,1.572296
4.702601,10.000233,0.018810,1.572301
4.718225,10.000235,0.018872,1.572306
4.733848,10.000236,0.018935,1.572311
4.749472,10.000238,0.018997,1.572316
4.765096,10.000239,0.019060,1.572321
4.780719,10.000241,0.019122,1.572326
4.796343,10.000242,0.019185,1.572331
4.811967,10.000244,0.019247,1.572336
4.827591,10.000246,0.019310,1.572341
4.843214,10.000247,0.019372,1.572346
4.858838,10.000249,0.019435,1.572351
4.874462,10.000250,0.019497,1.572356
4.890085,10.000252,0.019560,1.572361
4.905709,10.000254,0.019622,1.572366
4.921333,10.000255,0.019685,1.572371
4.936957,10.000257,0.019747,1.572376
4.952580,10.000258,0.019810,1.572381
4.968204,10.000260,0.019872,1.572386
4.983828,10.000262,0.019935,1.572391
4.999452,10.000263,0.019997,1.572396
5.015075,10.000265,0.020060,1.572401
5.030699,10.000267,0.020122,1.572406
5.046323,10.000268,0.020184,1.572411
5.061947,10.000270,0.020247,1.572416
5.077571,10.000272,0.020309,1.572421
5.093194,10.000273,0.020372,1.572426
5.108818,10.000275,0.020434,1.572431
5.124442,10.000277,0.020497,1.572436
5.140066,10.000278,0.020559,1.572441
5.155690,10.000280,0.020622,1.572446
5.171313,10.000282,0.020684,1.572451
5.186937,10.000283,0.020747,1.572456
5.202561,10.000285,0.020809,1.572461
5.218185,10.000287,0.020872,1.572466
5.233809,10.000289,0.020934,1.572471
5.249432,10.000290,0.020997,1.572476
5.265056,10.000292,0.021059,1.572481
5.280680,10.000294,0.021122,1.572486
5.296304,10.000296,0.021184,1.572491
5.311928,10.000297,0.021247,1.572496
5.327552,10.000299,0.021309,1.572501
5.343176,10.000301,0.021372,1.572506
5.358799,10.000303,0.021434,1.572511
5.374423,10.000304,0.021497,1.572516
5.390047,10.000306,0.021559,1.572521
5.405671,10.000308,0.021622,1.572526
5.421295,10.000310,0.021684,1.572531
5.436919,10.000311,0.021747,1.572536
5.452543,10.000313,0.021809,1.572541
5.468167,10.000315,0.021872,1.572546
5.483791,10.000317,0.021934,1.572551
5.499415,10.000319,0.021997,1.572556
5.515038,10.000320,0.022059,1.572561
5.530662,10.000322,0.022122,1.572566
5.546286,10.000324,0.022184,1.572571
5.561910,10.000326,0.022247,1.572576
5.577534,10.000328,0.022309,1.572581
5.593158,10.000330,0.022372,1.572586
5.608782,10.000331,0.022434,1.572591
5.624406,10.000333,0.022497,1.572596
5.640030,10.000335,0.022559,1.572601
5.655654,10.000337,0.022622,1.572606
5.671278,10.000339,0.022684,1.572611
5.686902,10.000341,0.022747,1.572616
5.702526,10.000343,0.022809,1.572621
5.718150,10.000344,0.022872,1.572626
5.733774,10.000346,0.022934,1.572631
5.749398,10.000348,0.022997,1.572636
5.765022,10.000350,0.023059,1.572641
5.780646,10.000352,0.023122,1.572646
5.796270,10.000354,0.023184,1.572651
5.811894,10.000356,0.023247,1.572656
5.827518,10.000358,0.023309,1.572661
5.843142,10.000360,0.023372,1.572666
5.858766,10.000362,0.023434,1.572671
5.874390,10.000364,0.023497,1.572676
5.890014,10.000365,0.023559,1.572681
5.905638,10.000367,0.023621,1.572686
5.921262,10.000369,0.023684,1.572691
5.936886,10.000371,0.023746,1.572696
5.952510,10.000373,0.023809,1.572701
5.968134,10.000375,0.023871,1.572706
5.983758,10.000377,0.023934,1.572711
5.999382,10.000379,0.023996,1.572716
6.015007,10.000381,0.024059,1.572721
6.030631,10.000383,0.024121,1.572726
6.046255,10.000385,0.024184,1.572731
6.061879,10.000387,0.024246,1.572736
6.077503,10.000389,0.024309,1.572741
6.093127,10.000391,0.024371,1.572746
6.108751,10.000393,0.024434,1.572751
6.124375,10.000395,0.024496,1.572756
6.139999,10.000397,0.024559,1.572761
6.155624,10.000399,0.024621,1.572766
6.171248,10.000401,0.024684,1.572771
6.186872,10.000403,0.024746,1.572776
6.202496,10.000405,0.024809,1.572781
6.218120,10.000407,0.024871,1.572786
6.233744,10.000409,0.024934,1.572791
6.249368,10.000411,0.024996,1.572796
6.264993,10.000413,0.025059,1.572801
6.280617,10.000415,0.025121,1.572806
6.296241,10.000418,0.025184,1.572811
6.311865,10.000420,0.025246,1.572816
6.327489,10.000422,0.025309,1.572821
6.343114,10.000424,0.025371,1.572826
6.358738,10.000426,0.025434,1.572831
6.374362,10.000428,0.025496,1.572836
6.389986,10.000430,0.025559,1.572841
6.405610,10.000432,0.025621,1.572846
6.421235,10.000434,0.025684,1.572851
6.436859,10.000436,0.025746,1.572856
6.452483,10.000438,0.025809,1.572861
6.468107,10.000441,0.025871,1.572866
6.483732,10.000443,0.025934,1.572871
6.499356,10.000445,0.025996,1.572876
6.514980,10.000447,0.026059,1.572881
6.530604,10.000449,0.026121,1.572886
6.546229,10.000451,0.026184,1.572891
6.561853,10.000453,0.026246,1.572896
6.577477,10.000456,0.026309,1.572901
6.593102,10.000458,0.026371,1.572906
6.608726,10.000460,0.026434,1.572911
6.624350,10.000462,0.026496,1.572916
6.639974,10.000464,0.026559,1.572921
6.655599,10.000466,0.026621,1.572926
6.671223,10.000469,0.026684,1.572931
6.686847,10.000471,0.026746,1.572936
6.702472,10.000473,0.026809,1.572941
6.718096,10.000475,0.026871,1.572946
6.733720,10.000477,0.026934,1.572951
6.749345,10.000480,0.026996,1.572956
6.764969,10.000482,0.027058,1.572961
6.780594,10.000484,0.027121,1.572966
6.796218,10.000486,0.027183,1.572971
6.811842,10.000489,0.027246,1.572976
6.827467,10.000491,0.027308,1.572981
6.843091,10.000493,0.027371,1.572986
6.858715,10.000495,0.027433,1.572991
6.874340,10.000498,0.027496,1.572996
6.889964,10.000500,0.027558,1.573001
6.905589,10.000502,0.027621,1.573006
6.921213,10.000504,0.027683,1.573011
6.936838,10.000507,0.027746,1.573016
6.952462,10.000509,0.027808,1.573021
6.968086,10.000511,0.027871,1.573026
6.983711,10.000514,0.027933,1.573031
6.999335,10.000516,0.027996,1.573036
7.014960,10.000518,0.028058,1.573041
7.030584,10.000520,0.028121,1.573046
7.046209,10.000523,0.028183,1.573051
7.061833,10.000525,0.028246,1.573056
7.077458,10.000527,0.028308,1.573061
7.093082,10.000530,0.028371,1.573066
7.108707,10.000532,0.028433,1.573071
7.124331,10.000534,0.028496,1.573076
7.139956,10.000537,0.028558,1.573081
7.155580,10.000539,0.028621,1.573086
7.171205,10.000541,0.028683,1.573091
7.186829,10.000544,0.028746,1.573096
7.202454,10.000546,0.028808,1.573101
7.218078,10.000549,0.028871,1.573106
7.233703,10.000551,0.028933,1.573111
7.249327,10.000553,0.028996,1.573116
7.264952,10.000556,0.029058,1.573121
7.280576,10.000558,0.029121,1.573126
7.296201,10.000560,0.029183,1.573131
7.311826,10.000563,0.029246,1.573136
7.327450,10.000565,0.029308,1.573141
7.343075,10.000568,0.029371,1.573146
7.358699,10.000570,0.029433,1.573151
7.374324,10.000573,0.029496,1.573156
7.389949,10.000575,0.029558,1.573161
7.405573,10.000577,0.029621,1.573166
7.421198,10.000580,0.029683,1.573171
7.436823,10.000582,0.029746,1.573176
7.452447,10.000585,0.029808,1.573181
7.468072,10.000587,0.029871,1.573186
7.483696,10.000590,0.029933,1.573191
7.499321,10.000592,0.029996,1.573196
7.514946,10.000595,0.030058,1.573201
7.530570,10.000597,0.030121,1.573206
7.546195,10.000600,0.030183,1.573211
7.561820,10.000602,0.030246,1.573216
7.577445,10.000604,0.030308,1.573221
7.593069,10.000607,0.030371,1.573226
7.608694,10.000609,0.030433,1.573231
7.624319,10.000612,0.030495,1.573236
7.639943,10.000614,0.030558,1.573241
7.655568,10.000617,0.030620,1.573246
7.671193,10.000620,0.030683,1.573251
7.686818,10.000622,0.030745,1.573256
7.702442,10.000625,0.030808,1.573261
7.718067,10.000627,0.030870,1.573266
7.733692,10.000630,0.030933,1.573271
7.749317,10.000632,0.030995,1.573276
7.764941,10.000635,0.031058,1.573281
7.780566,10.000637,0.031120,1.573286
7.796191,10.000640,0.031183,1.573291
7.811816,10.000642,0.031245,1.573296
7.827441,10.000645,0.031308,1.573301
7.843065,10.000648,0.031370,1.573306
7.858690,10.000650,0.031433,1.573311
7.874315,10.000653,0.031495,1.573316
7.889940,10.000655,0.031558,1.573321
7.905565,10.000658,0.031620,1.573326
7.921190,10.000661,0.031683,1.573331
7.936814,10.000663,0.031745,1.573336
7.952439,10.000666,0.031808,1.573341
7.968064,10.000668,0.031870,1.573346
7.983689,10.000671,0.031933,1.573351
7.999314,10.000674,0.031995,1.573356
8.014939,10.000676,0.032058,1.573361
8.030564,10.000679,0.032120,1.573366
8.046189,10.000682,0.032183,1.573371
8.061813,10.000684,0.032245,1.573376
8.077438,10.000687,0.032308,1.573381
8.093063,10.000689,0.032370,1.573386
8.108688,10.000692,0.032433,1.573391
8.124313,10.000695,0.032495,1.573396
8.139938,10.000697,0.032558,1.573401
8.155563,10.000700,0.032620,1.573406
8.171188,10.000703,0.032683,1.573411
8.186813,10.000706,0.032745,1.573416
8.202438,10.000708,0.032808,1.573421
8.218063,10.000711,0.032870,1.573426
8.233688,10.000714,0.032933,1.573431
8.249313,10.000716,0.032995,1.573436
8.264938,10.000719,0.033058,1.573441
8.280563,10.000722,0.033120,1.573446
8.296188,10.000724,0.033183,1.573451
8.311813,10.000727,0.033245,1.573456
8.327438,10.000730,0.033308,1.573461
8.343063,10.000733,0.033370,1.573466
8.358688,10.000735,0.033433,1.573471
8.374313,10.000738,0.033495,1.573476
8.389938,10.000741,0.033558,1.573481
8.405563,10.000744,0.033620,1.573486
8.421188,10.000746,0.033683,1.573491
8.436814,10.000749,0.033745,1.573496
8.452439,10.000752,0.033808,1.573501
8.468064,10.000755,0.033870,1.573506
8.483689,10.000758,0.033933,1.573511
8.499314,10.000760,0.033995,1.573516
8.514939,10.000763,0.034057,1.573521
8.530564,10.000766,0.034120,1.573526
8.546189,10.000769,0.034182,1.573531
8.561815,10.000772,0.034245,1.573536
8.577440,10.000774,0.034307,1.573541
8.593065,10.000777,0.034370,1.573546
8.608690,10.000780,0.034432,1.573551
8.624315,10.000783,0.034495,1.573556
8.639940,10.000786,0.034557,1.573561
8.655566,10.000789,0.034620,1.573566
8.671191,10.000791,0.034682,1.573571
8.686816,10.000794,0.034745,1.573576
8.702441,10.000797,0.034807,1.573581
8.718066,10.000800,0.034870,1.573586
8.733692,10.000803,0.034932,1.573591
8.749317,10.000806,0.034995,1.573596
8.764942,10.000809,0.035057,1.573601
8.780567,10.000811,0.035120,1.573606
8.796193,10.000814,0.035182,1.573611
8.811818,10.000817,0.035245,1.573616
8.827443,10.000820,0.035307,1.573621
8.843069,10.000823,0.035370,1.573626
8.858694,10.000826,0.035432,1.573631
8.874319,10.000829,0.035495,1.573636
8.889944,10.000832,0.035557,1.573641
8.905570,10.000835,0.035620,1.573646
8.921195,10.000838,0.035682,1.573651
8.936820,10.000841,0.035745,1.573656
8.952446,10.000844,0.035807,1.573661
8.968071,10.000846,0.035870,1.573666
8.983697,10.000849,0.035932,1.573671
8.999322,10.000852,0.035995,1.573676
9.014947,10.000855,0.036057,1.573681
9.030573,10.000858,0.036120,1.573686
9.046198,10.000861,0.036182,1.573691
9.061823,10.000864,0.036245,1.573696
9.077449,10.000867,0.036307,1.573701
9.093074,10.000870,0.036370,1.573706
9.108700,10.000873,0.036432,1.573711
9.124325,10.000876,0.036495,1.573716
9.139951,10.000879,0.036557,1.573721
9.155576,10.000882,0.036620,1.573726
9.171201,10.000885,0.036682,1.573731
9.186827,10.000888,0.036745,1.573736
9.202452,10.000891,0.036807,1.573741
9.218078,10.000894,0.036870,1.573746
9.233703,10.000897,0.036932,1.573751
9.249329,10.000900,0.036995,1.573756
9.264954,10.000903,0.037057,1.573761
9.280580,10.000906,0.037120,1.573766
9.296205,10.000910,0.037182,1.573771
9.311831,10.000913,0.037245,1.573776
9.327457,10.000916,0.037307,1.573781
9.343082,10.000919,0.037370,1.573786
9.358708,10.000922,0.037432,1.573791
9.374333,10.000925,0.037495,1.573796
9.389959,10.000928,0.037557,1.573800
9.405584,10.000931,0.037619,1.573805
9.421210,10.000934,0.037682,1.573810
9.436836,10.000937,0.037744,1.573815
9.452461,10.000940,0.037807,1.573820
9.468087,10.000943,0.037869,1.573825
9.483712,10.000947,0.037932,1.573830
9.499338,10.000950,0.037994,1.573835
9.514964,10.000953,0.038057,1.573840
9.530589,10.000956,0.038119,1.573845
9.546215,10.000959,0.038182,1.573850
9.561841,10.000962,0.038244,1.573855
9.577466,10.000965,0.038307,1.573860
9.593092,10.000968,0.038369,1.573865
9.608718,10.000972,0.038432,1.573870
9.624343,10.000975,0.038494,1.573875
9.639969,10.000978,0.038557,1.573880
9.655595,10.000981,0.038619,1.573885
9.671221,10.000984,0.038682,1.573890
9.686846,10.000987,0.038744,1.573895
9.702472,10.000991,0.038807,1.573900
9.718098,10.000994,0.038869,1.573905
9.733724,10.000997,0.038932,1.573910
9.749349,10.001000,0.038994,1.573915
9.764975,10.001003,0.039057,1.573920
9.780601,10.001007,0.039119,1.573925
9.796227,10.001010,0.039182,1.573930
9.811853,10.001013,0.039244,1.573935
9.827478,10.001016,0.039307,1.573940
9.843104,10.001020,0.039369,1.573945
9.858730,10.001023,0.039432,1.573950
9.874356,10.001026,0.039494,1.573955
9.889982,10.001029,0.039557,1.573960
9.905608,10.001033,0.039619,1.573965
9.921233,10.001036,0.039682,1.573970
9.936859,10.001039,0.039744,1.573975
9.952485,10.001042,0.039807,1.573980
9.968111,10.001046,0.039869,1.573985
9.983737,10.001049,0.039932,1.573990
9.999363,10.001052,0.039994,1.573995
10.014989,10.001055,0.040057,1.574000
10.030615,10.001059,0.040119,1.574005
10.046241,10.001062,0.040182,1.574010
10.061867,10.001065,0.040244,1.574015
10.077493,10.001069,0.040307,1.574020
10.093119,10.001072,0.040369,1.574025
10.108745,10.001075,0.040432,1.574030
10.124371,10.001079,0.040494,1.574035
10.139997,10.001082,0.040557,1.574040
10.155623,10.001085,0.040619,1.574045
10.171249,10.001089,0.040682,1.574050
10.186875,10.001092,0.040744,1.574055
10.202501,10.001095,0.040807,1.574060
10.218127,10.001099,0.040869,1.574065
10.233753,10.001102,0.040932,1.574070
10.249379,10.001105,0.040994,1.574075
10.265005,10.001109,0.041057,1.574080
10.280631,10.001112,0.041119,1.574085
10.296257,10.001116,0.041182,1.574090
10.311883,10.001119,0.041244,1.574095
10.327509,10.001122,0.041306,1.574100
10.343135,10.001126,0.041369,1.574105
10.358762,10.001129,0.041431,1.574110
10.374388,10.001133,0.041494,1.574115
10.390014,10.001136,0.041556,1.574120
10.405640,10.001139,0.041619,1.574125
10.421266,10.001143,0.041681,1.574130
10.436892,10.001146,0.041744,1.574135
10.452518,10.001150,0.041806,1.574140
10.468145,10.001153,0.041869,1.574145
10.483771,10.001157,0.041931,1.574150
10.499397,10.001160,0.041994,1.574155
10.515023,10.001163,0.042056,1.574160
10.530650,10.001167,0.042119,1.574165
10.546276,10.001170,0.042181,1.574170
10.561902,10.001174,0.042244,1.574175
10.577528,10.001177,0.042306,1.574180
10.593155,10.001181,0.042369,1.574185
10.608781,10.001184,0.042431,1.574190
10.624407,10.001188,0.042494,1.574195
10.640033,10.001191,0.042556,1.574200
10.655660,10.001195,0.042619,1.574205
10.671286,10.001198,0.042681,1.574210
10.686912,10.001202,0.042744,1.574215
10.702539,10.001205,0.042806,1.574220
10.718165,10.001209,0.042869,1.574225
10.733791,10.001212,0.042931,1.574230
10.749418,10.001216,0.042994,1.574235
10.765044,10.001219,0.043056,1.574240
10.780671,10.001223,0.043119,1.574245
10.796297,10.001226,0.043181,1.574250
10.811923,10.001230,0.043244,1.574255
10.827550,10.001234,0.043306,1.574260
10.843176,10.001237,0.043369,1.574265
10.858803,10.001241,0.043431,1.574270
10.874429,10.001244,0.043494,1.574275
10.890055,10.001248,0.043556,1.574280
10.905682,10.001251,0.043619,1.574285
10.921308,10.001255,0.043681,1.574290
10.936935,10.001259,0.043744,1.574295
